CLASSIFICAÇÃO;CNPJ;EMPRESA;CNPJ DATA;PORTE;COD. NATUREZA JURIDICA;CNAE;PORTARIA;DOU DATA;DESCRICAO;CAMPO;SECAO;DIVISAO;GRUPO;UF
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;47.63-6-02;5891;15/12/2022;Comércio varejista de artigos recreativos e esportivos;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.6;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;47.81-4-00;5891;15/12/2022;Comércio varejista de artigos do vestuário e acessórios;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.8;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;47.89-0-05;5891;15/12/2022;Comércio varejista de outros produtos novos não especificados anteriormente;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.8;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;47.89-0-99;5891;15/12/2022;Comércio varejista de outros produtos novos não especificados anteriormente;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.8;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;71.20-1-00;5891;15/12/2022;Testes e análises técnicas;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.2;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;72.10-0-00;5891;15/12/2022;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;72;72.1;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;73.19-0-02;5891;15/12/2022;Atividades de publicidade não especificadas anteriormente;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;73;73.1;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;73.19-0-03;5891;15/12/2022;Atividades de publicidade não especificadas anteriormente;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;73;73.1;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;82.11-3-00;5891;15/12/2022;Serviços combinados de escritório e apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SP
ED;35.490.621/0001-85;TOVIESUR QUIMICA LTDA;12/11/2019;ME;206-2;82.19-9-99;5891;15/12/2022;Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SP
EED;47.454.467/0001-75;TRAMAR INDUSTRIAL LTDA;14/10/1981;DEMAIS;206-2;13.59-6-00;4787;26/09/2023;Fabricação de outros produtos têxteis não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;13;13.5;SP
EED;47.454.467/0001-75;TRAMAR INDUSTRIAL LTDA;14/10/1981;DEMAIS;206-2;27.33-3-00;4787;26/09/2023;Fabricação de fios, cabos e condutores elétricos isolados;INDÚSTRIAS DE TRANSFORMAÇÃO;C;27;27.3;SP
EED;47.454.467/0001-75;TRAMAR INDUSTRIAL LTDA;14/10/1981;DEMAIS;206-2;13.54-5-00;4787;26/09/2023;Fabricação de tecidos especiais, inclusive artefatos;INDÚSTRIAS DE TRANSFORMAÇÃO;C;13;13.5;SP
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;29.20-4-01;3436;19/09/2017;Fabricação de caminhões e ônibus;INDÚSTRIAS DE TRANSFORMAÇÃO;C;29;29.2;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;29.30-1-01;3436;19/09/2017;Fabricação de cabines, carrocerias e reboques para veículos automotores;INDÚSTRIAS DE TRANSFORMAÇÃO;C;29;29.3;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;29.30-1-03;3436;19/09/2017;Fabricação de cabines, carrocerias e reboques para veículos automotores;INDÚSTRIAS DE TRANSFORMAÇÃO;C;29;29.3;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;29.49-2-99;3436;19/09/2017;Fabricação de peças e acessórios para veículos automotores não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;29;29.4;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;33.14-7-11;3436;19/09/2017;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;33.19-8-00;3436;19/09/2017;Manutenção e reparação de equipamentos e produtos não especificados anteriormente;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;45.11-1-04 ;3436;19/09/2017;Comércio a varejo e por atacado de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.1;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;46.19-2-00;3436;19/09/2017;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;46.61-3-00;3436;19/09/2017;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;49.30-2-02;3436;19/09/2017;Transporte rodoviário de carga;TRANSPORTE, ARMAZENAGEM E CORREIO;H;49;49.3;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;64.62-0-00;3436;19/09/2017;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;68.10-2-02;3436;19/09/2017;Atividades imobiliárias de imóveis próprios;ATIVIDADES IMOBILIÁRIAS;L;68;68.1;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;74.90-1-99 ;3436;19/09/2017;Atividades profissionais, científicas e técnicas não especificadas anteriormente;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;74;74.9;RS
EED;89.422.042/0001-24;TRIEL-HT INDUSTRIAL E PARTICIPACOES SA ;06/09/1966;DEMAIS;205-4;77.29-2-99;3436;19/09/2017;Aluguel de objetos pessoais e domésticos não especificados anteriormente;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.2;RS
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;62.04-0-00;5576;12/12/2024;Consultoria em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;46.18-4-99;5576;12/12/2024;Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.1;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;62.01-5-01;5576;12/12/2024;Desenvolvimento de programas de computador sob encomenda;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;62.02-3-00;5576;12/12/2024;Desenvolvimento e licenciamento de programas de computador customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;62.03-1-00;5576;12/12/2024;Desenvolvimento e licenciamento de programas de computador não-customizáveis;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;62.09-1-00;5576;12/12/2024;Suporte técnico, manutenção e outros serviços em tecnologia da informação;INFORMAÇÃO E COMUNICAÇÃO;J;62;62.0;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;63.11-9-00;5576;12/12/2024;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;63.19-4-00;5576;12/12/2024;Portais, provedores de conteúdo e outros serviços de informação na internet;INFORMAÇÃO E COMUNICAÇÃO;J;63;63.1;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;70.20-4-00;5576;12/12/2024;Atividades de consultoria em gestão empresarial;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;70;70.2;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;82.11-3-00;5576;12/12/2024;Serviços combinados de escritório e apoio administrativo;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;82;82.1;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;85.99-6-03;5576;12/12/2024;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;SC
EED;51.539.197/0001-72;TS4 SERVICOS, CONSULTORIA E TREINAMENTO LTDA;24/07/2023;ME;206-2;85.99-6-04;5576;12/12/2024;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;SC
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;71.12-0-00;4514;27/09/2024;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;33.14-7-01;4514;27/09/2024;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;33.14-7-10;4514;27/09/2024;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;33.21-0-00;4514;27/09/2024;Instalação de máquinas e equipamentos industriais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;43.21-5-00;4514;27/09/2024;Instalações elétricas;CONSTRUÇÃO;F;43;43.2;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;45.11-1-03;4514;27/09/2024;Comércio a varejo e por atacado de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;45.30-7-01 ;4514;27/09/2024;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;46.63-0-00 ;4514;27/09/2024;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;64.62-0-00;4514;27/09/2024;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;71.19-7-03;4514;27/09/2024;Atividades técnicas relacionadas à arquitetura e engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;72.10-0-00;4514;27/09/2024;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;72;72.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;85.99-6-04;4514;27/09/2024;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;71.12-0-00;4514;27/09/2024;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;33.14-7-01;4514;27/09/2024;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;33.14-7-10;4514;27/09/2024;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;33.21-0-00;4514;27/09/2024;Instalação de máquinas e equipamentos industriais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.2;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;43.21-5-00;4514;27/09/2024;Instalações elétricas;CONSTRUÇÃO;F;43;43.2;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;45.11-1-03;4514;27/09/2024;Comércio a varejo e por atacado de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;45.30-7-01 ;4514;27/09/2024;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;46.63-0-00 ;4514;27/09/2024;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;64.62-0-00;4514;27/09/2024;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;71.19-7-03;4514;27/09/2024;Atividades técnicas relacionadas à arquitetura e engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;72.10-0-00;4514;27/09/2024;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;72;72.1;SP
EED;43.886.082/0001-26;TUPAN AIRCRAFT COMPANY LTDA;15/10/2021;DEMAIS;206-2;85.99-6-04;4514;27/09/2024;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;46.63-0-00;5893;15/12/2022;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;33.14-7-01;5893;15/12/2022;Manutenção e reparação de máquinas e equipamentos da indústria mecânica;INDÚSTRIAS DE TRANSFORMAÇÃO;C;33;33.1;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;43.21-5-00;5893;15/12/2022;Instalações elétricas;CONSTRUÇÃO;F;43;43.2;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;45.11-1-03;5893;15/12/2022;Comércio a varejo e por atacado de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.1;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;45.30-7-01;5893;15/12/2022;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;46.51-6-01;5893;15/12/2022;Comércio atacadista de computadores, periféricos e suprimentos de informática;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;46.52-4-00 ;5893;15/12/2022;Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.5;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;77.40-3-00;5893;15/12/2022;Gestão de ativos intangíveis não-financeiros;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;N;77;77.4;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;72.10-0-00;5893;15/12/2022;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;72;72.1;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;71.12-0-00;5893;15/12/2022;Serviços de engenharia;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;71;71.1;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;85.99-6-04;5893;15/12/2022;Atividades de ensino não especificadas anteriormente;EDUCAÇÃO;P;85;85.9;SP
EED;10.467.577/0001-61;TURBOMACHINE VEICULOS E MOTORES LTDA;08/10/2008;DEMAIS;206-2;64.62-0-00;5893;15/12/2022;Holdings de instituições não-financeiras;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;K;64;64.6;SP
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;45.20-0-01;2340;06/05/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;45.20-0-03;2340;06/05/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;45.20-0-06;2340;06/05/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;45.20-0-07;2340;06/05/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;45.30-7-01;2340;06/05/2024;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;45.30-7-02;2340;06/05/2024;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;46.79-6-01;2340;06/05/2024;Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.7;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;47.41-5-00;2340;06/05/2024;Comércio varejista de tintas e materiais para pintura;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.4;DF
EED;24.377.448/0001-97;UNITY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;14/03/2016;ME;206-2;52.29-0-02;2340;06/05/2024;Atividades auxiliares dos transportes terrestres não especificadas anteriormente;TRANSPORTE, ARMAZENAGEM E CORREIO;H;52;52.2;DF
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;45.20-0-02;4513;15/08/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;25.39-0-01;4513;15/08/2024;Serviços de usinagem, solda, tratamento e revestimento em metais;INDÚSTRIAS DE TRANSFORMAÇÃO;C;25;25.3;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;45.20-0-01;4513;15/08/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;45.20-0-03;4513;15/08/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;45.20-0-04;4513;15/08/2024;Manutenção e reparação de veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.2;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;45.30-7-01;4513;15/08/2024;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;45.30-7-05;4513;15/08/2024;Comércio de peças e acessórios para veículos automotores;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;45;45.3;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;46.69-9-99;4513;15/08/2024;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;46;46.6;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;47.32-6-00;4513;15/08/2024;Comércio varejista de lubrificantes;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.3;RJ
ED;33.739.848/0001-96;UNIVERSAL IMPORTACAO EXPORTACAO E COMERCIO LIMITADA;26/06/1973;EPP;206-2;47.41-5-00;4513;15/08/2024;Comércio varejista de tintas e materiais para pintura;"COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS";G;47;47.4;RJ
